"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"201601","2016","Potassium chloride","Tab eff 548 mg (14 m eq) with chloride 285 mg (8 m eq)","41004","Oral Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","tab",99.144566982
"201602","2016","Potassium chloride","Tab long-acting 600 mg (8 mmol)","41004","Oral Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","tab",99.766498399
"337025","3370","Potassium citrate","Oral liq 3 mmol per ml","131904","Other Urinary Agents","1319","Urinary Agents","13","Genito-Urinary System","ml",100
"390726","3907","Potassium iodate","Tab 253 mcg (150 mcg elemental iodine)","13825","Iodine","138","Minerals","1","Alimentary Tract and Metabolism","tab",99.233863943
"238502","2385","Povidone iodine","Antiseptic soln 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",52.651226347
"238525","2385","Povidone iodine","Antiseptic Solution 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",20.110989366
"238501","2385","Povidone iodine","Oint 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","g",100
"238504","2385","Povidone iodine","Skin preparation, povidone iodine 10% with 30% alcohol","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",52.792971987
"238505","2385","Povidone iodine","Skin preparation, povidone iodine 10% with 70% alcohol","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",0.4188935433
"394226","3942","Pramipexole hydrochloride","Tab 0.25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.985229276
"394228","3942","Pramipexole hydrochloride","Tab 1 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.999594529
"394526","3945","Prasugrel","Tab 10 mg","40701","Antiplatelet Agents","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",100
"394525","3945","Prasugrel","Tab 5 mg","40701","Antiplatelet Agents","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",100
"278002","2780","Pravastatin","Tab 10 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",100
"278003","2780","Pravastatin","Tab 20 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.988970453
"278025","2780","Pravastatin","Tab 40 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.993244936
"399125","3991","Praziquantel","Tab 600 mg","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","tab",99.725494681
"203102","2031","Prazosin","Tab 1 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.993532727
"203103","2031","Prazosin","Tab 2 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.986948189
"203104","2031","Prazosin","Tab 5 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.999336454
"203425","2034","Prednisolone","Oral liq 5 mg per ml","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","ml",91.435991689
"203202","2032","Prednisolone acetate","Eye drops 1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",92.043060506
"413125","4131","Prednisolone sodium","Rectal foam 20 mg per dose (14 applications)","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","pack",100
"405025","4050","Prednisolone sodium phosphate","Eye drops 0.5%, single dose (preservative free)","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","dose",100
"203801","2038","Prednisone","Tab 1 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.915200495
"203802","2038","Prednisone","Tab 2.5 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.970777843
"203804","2038","Prednisone","Tab 20 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",97.989539072
"203803","2038","Prednisone","Tab 5 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.029794455
"409727","4097","Pregabalin","Cap 150 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.893966292
"409725","4097","Pregabalin","Cap 25 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.860881623
"409728","4097","Pregabalin","Cap 300 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.879628033
"409726","4097","Pregabalin","Cap 75 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.857431543
"400226","4002","Primaquine","Tab 15 mg","161001","Antimalarials","1610","Antimalarials","16","Infections - Agents for Systemic Use","tab",100
"400225","4002","Primaquine","Tab 7.5 mg","161001","Antimalarials","1610","Antimalarials","16","Infections - Agents for Systemic Use","tab",100
"204101","2041","Primidone","Tab 250 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.990313791
"204201","2042","Probenecid","Tab 500 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",97.614666556
"204602","2046","Procaine penicillin","Inj 1.5 g in 3.4 ml syringe","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",5.0812161599
"204701","2047","Procarbazine hydrochloride","Cap 50 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"601206","6012","Prochlorperazine","Inj 12.5 mg per ml, 1 ml","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","inj",15.182394484
"601201","6012","Prochlorperazine","Tab 3 mg buccal","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",98.431505434
"601202","6012","Prochlorperazine","Tab 5 mg","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",99.022472998
"204901","2049","Procyclidine hydrochloride","Tab 5 mg","220104","Anticholinergics","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.994950266
"205225","2052","Progesterone","Cap 100 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","cap",100
"247805","2478","Promethazine hydrochloride","Inj 25 mg per ml, 2 ml ampoule","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","inj",29.685648074
"247803","2478","Promethazine hydrochloride","Oral liq 1 mg per 1 ml","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","ml",98.147036518
"247801","2478","Promethazine hydrochloride","Tab 10 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.663417038
"247802","2478","Promethazine hydrochloride","Tab 25 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.785817117
"205401","2054","Promethazine theoclate","Tab 25 mg","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",100
"281001","2810","Propafenone hydrochloride","Tab 150 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",99.971726145
"205701","2057","Propamidine isethionate","Eye drops 0.1%","310301","Anti-Infective Preparations","3103","Eye Preparations","31","Sensory Organs","ml",100
"286101","2861","Propantheline","Tab 15 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",100
"206006","2060","Propranolol","Cap long-acting 160 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","cap",99.979990112
"206025","2060","Propranolol","Oral liq 4 mg per ml","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","ml",100
"206001","2060","Propranolol","Tab 10 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.985979815
"206002","2060","Propranolol","Tab 40 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.985200509
"124001","1240","Propylene glycol","Liq","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"206201","2062","Propylthiouracil","Tab 50 mg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",100
"293701","2937","Protein supplement","Powder","420204","Protein","4202","Nutrient Modules","42","Special Foods","g",100
"400125","4001","Protionamide","Tab 250 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"206601","2066","Pseudoephedrine hydrochloride","Tab 60 mg","285104","Topical Nasal Decongestants","2851","Nasal Preparations","28","Respiratory System and Allergies","tab",100
"206901","2069","Pyrazinamide","Tab 500 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",99.991127523
"207001","2070","Pyridostigmine bromide","Tab 60 mg","190101","Anticholinesterases","1901","Anticholinesterases","19","Musculoskeletal System","tab",99.970518715
"207102","2071","Pyridoxine hydrochloride","Tab 25 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"207103","2071","Pyridoxine hydrochloride","Tab 50 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"399225","3992","Pyrimethamine","Tab 25 mg","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","tab",100
"118302","1183","Quetiapine","Tab 100 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.989477763
"118303","1183","Quetiapine","Tab 200 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.993808593
"118301","1183","Quetiapine","Tab 25 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.973568053
"118325","1183","Quetiapine","Tab 300 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.993068349
"277202","2772","Quinapril","Tab 10 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.983876813
"277203","2772","Quinapril","Tab 20 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.993239879
"277201","2772","Quinapril","Tab 5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.966813113
"374925","3749","Quinapril with hydrochlorothiazide","Tab 10 mg with hydrochlorothiazide 12.5 mg","70702","ACE Inhibitors with Diuretics","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.992025065
"374926","3749","Quinapril with hydrochlorothiazide","Tab 20 mg with hydrochlorothiazide 12.5 mg","70702","ACE Inhibitors with Diuretics","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.995064116
"207902","2079","Quinine sulphate","Tab 300 mg","161204","Antiprotozoals","1612","Antiparasitics","16","Infections - Agents for Systemic Use","tab",99.879105839
"393825","3938","Raloxifene hydrochloride","Tab 60 mg","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","tab",100
"390025","3900","Raltegravir potassium","Tab 400 mg","162007","Strand Transfer Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"390026","3900","Raltegravir potassium","Tab 600 mg","162007","Strand Transfer Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"416425","4164","Ramipril","Cap 1.25 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",100
"416428","4164","Ramipril","Cap 10 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",100
"416426","4164","Ramipril","Cap 2.5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",100
"416427","4164","Ramipril","Cap 5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",100
"208004","2080","Ranitidine","Inj 25 mg per ml, 2 ml","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","inj",100
"208003","2080","Ranitidine","Oral liq 150 mg per 10 ml","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","ml",100
"208005","2080","Ranitidine","Tab 150 mg","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","tab",100
"208006","2080","Ranitidine","Tab 300 mg","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","tab",100
"414825","4148","Rasagiline","Tab 1 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",100
"402725","4027","Renal enteral  feed 1.8 kcal/ml","Liquid","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"402825","4028","Renal oral feed 1.8 kcal/ml","Liquid","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"294401","2944","Renal oral feed 2 kcal/ml","Liquid","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"294402","2944","Renal oral feed 2 kcal/ml","Liquid (apricot) 125 ml","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","pack",100
"294403","2944","Renal oral feed 2 kcal/ml","Liquid (caramel) 125 ml","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","pack",100
"294427","2944","Renal oral feed 2 kcal/ml","Liquid, 200 ml bottle","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","",100
"401125","4011","Retinol palmitate","Eye oint 138 mcg per g","310317","Other Eye Preparations","3103","Eye Preparations","31","Sensory Organs","g",99.956039608
"285401","2854","Rifabutin","Cap 150 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","cap",100
"208803","2088","Rifampicin","Cap 150 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","cap",99.914993889
"208804","2088","Rifampicin","Cap 300 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","cap",99.962619197
"208805","2088","Rifampicin","Oral liq 100 mg per 5 ml","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","ml",99.905306953
"403325","4033","Rifaximin","Tab 550 mg","11101","Bile and Liver Therapy","111","Bile and Liver Therapy","1","Alimentary Tract and Metabolism","tab",100
"401725","4017","Riluzole","Tab 50 mg","220107","Agents for Essential Tremor, Chorea and Related Disorders","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",100
"401525","4015","Risedronate sodium","Tab 35 mg","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","tab",99.9963274
"101126","1011","Risperidone","Inj 25 mg vial","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"101127","1011","Risperidone","Inj 37.5 mg vial","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"101128","1011","Risperidone","Inj 50 mg vial","222204","Depot Injections","2222","Antipsychotics","22","Nervous System","inj",100
"101105","1011","Risperidone","Oral liq 1 mg per ml","222201","General","2222","Antipsychotics","22","Nervous System","ml",99.909184522
"101125","1011","Risperidone","Tab 0.5 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.946267577
"101101","1011","Risperidone","Tab 1 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.965782648
"101102","1011","Risperidone","Tab 2 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.985324587
"101103","1011","Risperidone","Tab 3 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.998738123
"101104","1011","Risperidone","Tab 4 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",100
"108602","1086","Ritonavir","Oral liq 80 mg per ml","162005","Protease Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","ml",100
"108625","1086","Ritonavir","Tab 100 mg","162005","Protease Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"381726","3817","Rituximab (Mabthera)","Inj 500 mg per 50 ml vial","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"412427","4124","Rituximab (Riximyo)","Inj 500 mg per 50 ml vial","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"392425","3924","Rivaroxaban","Tab 10 mg","40707","Oral Anticoagulants","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",99.470288684
"392426","3924","Rivaroxaban","Tab 15 mg","40707","Oral Anticoagulants","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",99.879441158
"392427","3924","Rivaroxaban","Tab 20 mg","40707","Oral Anticoagulants","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",99.978732085
"403725","4037","Rivastigmine","Patch 4.6 mg per 24 hour","223201","Treatments for Dementia","2232","Treatments for Dementia","22","Nervous System","patch",100
"403726","4037","Rivastigmine","Patch 9.5 mg per 24 hour","223201","Treatments for Dementia","2232","Treatments for Dementia","22","Nervous System","patch",100
"387625","3876","Rizatriptan","Tab orodispersible 10 mg","221301","Acute Migraine Treatment","2213","Antimigraine Preparations","22","Nervous System","tab",99.868147526
"383025","3830","Ropinirole hydrochloride","Tab 0.25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.985041265
"383026","3830","Ropinirole hydrochloride","Tab 1 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.985973153
"383027","3830","Ropinirole hydrochloride","Tab 2 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.985936248
"383028","3830","Ropinirole hydrochloride","Tab 5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",100
"338101","3381","Rose water concentrate","Rose water concentrate","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"415226","4152","Rosuvastatin","Tab 10 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",100
"415227","4152","Rosuvastatin","Tab 20 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.999927319
"415228","4152","Rosuvastatin","Tab 40 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",100
"415225","4152","Rosuvastatin","Tab 5 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",100
"279001","2790","Roxithromycin","Tab 150 mg","160304","Macrolides","1603","Antibacterials","16","Infections - Agents for Systemic Use","tab",98.644076777
"279002","2790","Roxithromycin","Tab 300 mg","160304","Macrolides","1603","Antibacterials","16","Infections - Agents for Systemic Use","tab",98.681450697
"279025","2790","Roxithromycin","Tab disp 50 mg","160304","Macrolides","1603","Antibacterials","16","Infections - Agents for Systemic Use","tab",99.877586259
"410628","4106","Ruxolitinib","Tab 10mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"410626","4106","Ruxolitinib","Tab 15 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"410627","4106","Ruxolitinib","Tab 20 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"410625","4106","Ruxolitinib","Tab 5 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"410525","4105","Sacubitril with valsartan","Tab 24.3 mg with valsartan 25.7 mg","70710","Angiotensin II Antagonists with Neprilysin Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",100
"410526","4105","Sacubitril with valsartan","Tab 48.6 mg with valsartan 51.4 mg","70710","Angiotensin II Antagonists with Neprilysin Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",100
"410527","4105","Sacubitril with valsartan","Tab 97.2 mg with valsartan 102.8 mg","70710","Angiotensin II Antagonists with Neprilysin Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",100
"209616","2096","Salbutamol","Aerosol inhaler, 100 mcg per dose CFC free","283010","Inhaled Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","dose",96.198865008
"209605","2096","Salbutamol","Infusion 1 mg per ml, 5 ml","283001","Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","inf",7.9006772009
"209604","2096","Salbutamol","Inj 500 mcg per ml, 1 ml","283001","Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","inj",1.4302525573
"209614","2096","Salbutamol","Nebuliser soln, 1 mg per ml, 2.5 ml ampoule","283010","Inhaled Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","neb",84.595638984
"209615","2096","Salbutamol","Nebuliser soln, 2 mg per ml, 2.5 ml ampoule","283010","Inhaled Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","neb",91.430349178
"209603","2096","Salbutamol","Oral liq 400 mcg per ml","283001","Beta-Adrenoceptor Agonists","2830","Beta-Adrenoceptor Agonists","28","Respiratory System and Allergies","ml",99.744863442
"631125","6311","Salbutamol with ipratropium bromide","Aerosol inhaler, 100 mcg with ipratropium bromide, 20 mcg per dose CFC-free","283410","Inhaled Beta-Adrenoceptor Agonists with Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","dose",99.503400951
"631102","6311","Salbutamol with ipratropium bromide","Nebuliser soln, 2.5 mg with ipratropium bromide 0.5 mg per vial, 2.5 ml ampoule","283410","Inhaled Beta-Adrenoceptor Agonists with Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","neb",96.273294439
"338501","3385","Salicylic acid","Powder","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.18801138
"106601","1066","Salmeterol","Aerosol inhaler 25 mcg per dose","282402","Inhaled Long-acting Beta-adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",100
"106625","1066","Salmeterol","Aerosol inhaler CFC-free, 25 mcg per dose","282402","Inhaled Long-acting Beta-adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.874412249
"106603","1066","Salmeterol","Powder for inhalation, 50 mcg per dose, breath activated","282402","Inhaled Long-acting Beta-adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.984966927
"410725","4107","Secukinumab","Inj 150 mg per ml, 1 ml prefilled syringe","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"264201","2642","Selegiline hydrochloride","Tab 5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",100
"293801","2938","Semi-elemental enteral feed 1kcal/ml","Liquid","420610","Specialised And Elemental Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
"246101","2461","Senna","Tab, standardised","12510","Stimulant Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","tab",100
"392726","3927","Sertraline","Tab 100 mg","220507","Selective Serotonin Reuptake Inhibitors","2205","Antidepressants","22","Nervous System","tab",99.995889013
"392725","3927","Sertraline","Tab 50 mg","220507","Selective Serotonin Reuptake Inhibitors","2205","Antidepressants","22","Nervous System","tab",99.992424386
"389027","3890","Sildenafil","Tab 100 mg","74007","Phosphodiesterase Type 5 Inhibitors","740","Vasodilators","7","Cardiovascular System","tab",100
"389025","3890","Sildenafil","Tab 25 mg","74007","Phosphodiesterase Type 5 Inhibitors","740","Vasodilators","7","Cardiovascular System","tab",100
"389026","3890","Sildenafil","Tab 50 mg","74007","Phosphodiesterase Type 5 Inhibitors","740","Vasodilators","7","Cardiovascular System","tab",100
"104002","1040","Simethicone","Oral liq aluminium hydroxide 200 mg with magnesium hydroxide 200 mg and activated simethicone 20 mg per 5 ml","10102","Antacids and Reflux Barrier Agents","101","Antacids and Antiflatulents","1","Alimentary Tract and Metabolism","ml",100
"339001","3390","Simple syrup","Simple syrup","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"251301","2513","Simvastatin","Tab 10 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.990801764
"251302","2513","Simvastatin","Tab 20 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.989008269
"251304","2513","Simvastatin","Tab 40 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.995995046
"251325","2513","Simvastatin","Tab 80 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.979416654
"386926","3869","Sirolimus","Oral liq 1 mg per ml","250706","Other Immunosuppressants","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","ml",100
"386925","3869","Sirolimus","Tab 1 mg","250706","Other Immunosuppressants","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","tab",100
"386927","3869","Sirolimus","Tab 2 mg","250706","Other Immunosuppressants","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","tab",100
"246202","2462","Sodium acid phosphate","Enema 16% with sodium phosphate 8%","12507","Osmotic Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","en",100
"212525","2125","Sodium alginate","Oral liq 500 mg with sodium bicarbonate 267 mg and calcium carbonate 160 mg per 10 ml","10102","Antacids and Reflux Barrier Agents","101","Antacids and Antiflatulents","1","Alimentary Tract and Metabolism","ml",99.329616015
